Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Label,Type,Narrative
-1.6209552882117628,-1.1632198338283564,-0.42690098061343756,1.064972492203466,-3.6983805159187972,0.11191659400012641,0.2683193108921553,-1.5533407906237873,-0.37721004472281416,-3.2961204466444016,-0.19360300704016983,-1.4178361490709936,1.3453565439716055,-0.4321463900654039,0.05216369825609856,0.3878447789634525,-0.6624336580815203,0.5085168645689729,-0.5908199521384122,1.0299431616290058,0,,Feature3. Feature8
1.325021612667661,1.2993835725723355,0.7390101803943447,1.5037183669366592,-1.0717845003190165,-1.2075758725215895,-1.0040843867181393,-0.7287705054885399,-2.4938699220991483,2.370207104013945,-1.0158179030046504,1.2628149437642455,0.21899631983568077,-0.1012249725663179,-0.5783417630011846,-0.574089930583533,0.43336883810016474,0.2050802280020828,-0.3840417444484208,0.10557345170049202,0,,Feature3. Feature8
-1.3346983970950768,1.9400075277124853,-0.7225072473910827,1.161921006632835,-0.021067052721582713,-1.918167424098727,-0.031874410457129375,-0.6168533406713885,-1.239981615884571,-0.7330522611019099,0.390814597819986,0.5779948693608996,-0.8323305191343539,0.9897219507493044,-0.6623974452085298,0.5572067745255375,0.23777926265996627,1.4485186106920265,-0.3565967814029971,-1.0810685502390163,0,,Feature3. Feature8
-0.6042758955358669,-2.8296957431882688,1.366799645214189,0.8209897865483899,0.7964602867686533,1.0196497209600706,-0.6670097656982141,0.803165054007229,1.9193176182484426,-1.0474045991047238,0.14983871844903118,0.7548095047526658,2.2763117945235103,0.8194902765285665,-0.959075401537652,-1.7361764054370332,0.3469668397978273,0.16411917762380654,0.24674379405347585,0.45392391636197565,0,,Feature3. Feature8
-0.9808811115623784,0.43188270326461575,0.08610283975760809,0.2464535353559656,0.4005865532469848,-0.406268049123839,0.5642272793168638,-2.0739209464411004,0.1626600702636325,-0.3126349168366309,-0.16190834885437888,1.265094598874454,2.281784921131984,-0.3398007009875905,-0.29105246385820893,1.5999119106512345,0.27356585768466896,-0.20203689228342728,-0.6364451701716599,0.24525749637140476,0,,Feature3. Feature8
0.5333014590359376,-0.22979297539109614,0.8679946943854262,3.4354117871324914,-2.279197461061844,-2.8319080436430157,-1.240437211410075,-0.6657733636242621,-3.4652118585736833,-0.711709404155505,0.5242851973694057,1.1293363083762538,1.3674355242765213,3.885444328678732,0.42983548364229823,0.40257373162158494,-0.6944831905646843,-1.548301275465099,1.0410476486467475,1.125480054288521,0,,Feature3. Feature8
1.652068636579133,-0.07308648540741135,-0.4238016645724395,0.24310519030117717,-2.0432239105621526,0.08892859369772352,2.5018728392686893,-0.9558320040098895,-1.585018353722498,1.150583197497584,-1.9053545902004787,2.428763992909516,-1.5385731870203998,-0.6896508367738685,-0.6430893138720498,-0.36509584277322565,-0.833196979234911,-1.1840184059602172,-0.3430095454227927,1.3570237783247148,0,,Feature3. Feature8
0.09289155535211235,0.019098884153717046,0.6446612157021994,0.9466292353483288,1.8921738641572035,-0.5875957585156729,0.7839580970430619,-0.39544829348646365,-0.684339677039365,4.309647085850638,-0.8947027316839897,1.6294626264628391,-0.7899424185109125,-2.6612584121807386,-1.0196631178229614,1.1608783121543622,1.007834722101568,-0.48864109000390654,-0.6480236547161948,-0.11358752451719477,0,,Feature3. Feature8
1.1948589617970713,-0.2759849314877392,0.957945218576079,0.5339683037972645,2.8773853002418375,-1.6899379869436295,-0.15698210985826958,-0.5574307700768854,-1.2483116867501147,2.964355296365272,-0.31300087728268633,-1.3321129722813017,1.5337073629064326,1.8758177118481272,-0.14705381091802897,-0.23917234772413395,-0.6810099628475431,-0.5715138750512937,0.21853383781025174,0.7009989323089786,0,,Feature3. Feature8
2.564089605944288,-0.255501303090905,-1.0421423343408334,1.1167613765251287,0.5761012210132732,2.1740749602655014,2.0772021648073364,0.8145489456512197,0.56773453882745,5.134457283181812,-0.8955065842473295,1.862707326511593,1.0728108032061328,-2.9469463052603206,0.16057330811013354,0.17296680388205726,0.720810535085708,0.4630919591007865,-0.7738715410887297,0.5320107988416802,0,,Feature3. Feature8
-2.2607040665096223,0.7857302856415032,-2.8440764539440524,1.1223133118574156,0.6275618301591261,-3.102586360304628,0.1469364660611885,0.9986651581091889,-1.834342621655031,-0.9208361948254208,0.18536624132366533,-1.754417692904112,-0.8204626867457167,1.333738658733102,-0.18018741578516495,1.290714171125386,-0.42408921835277646,0.5333596801631116,-0.45599802046024845,0.41243526126813207,0,,Feature3. Feature8
-0.6140617367721595,0.24196115093138681,0.29996577304822686,2.565919475493138,1.8396385434146119,-1.0898729820044195,-0.7384396687914765,0.03509730902105206,-0.7258526415191826,3.6953520728462985,-0.4619460984384811,-0.9894045793182007,-0.17255140223577825,-1.3955601581658552,0.7117711645681275,1.2952112953754606,-0.6419512930574781,-0.2623286851609062,0.1155602016122231,0.3925602722682284,0,,Feature3. Feature8
-0.3408067508286956,1.480568569878351,1.1036093343361428,2.1353650571633436,-2.95545361954067,-0.21897075249479342,-0.30946351949846024,1.9373098920178222,-0.7704155927437712,-2.433402869788252,-0.2477135469766333,-3.1908534019384325,0.28409261545550696,1.9150848138432992,0.16216962653104688,-0.7306113411009222,1.6015015913512358,-0.5115232496320194,-0.3030750980240367,-0.5288485728427996,0,,Feature3. Feature8
0.18509086061211266,-0.20323097594748624,-1.6656801945270898,0.9522354649505931,2.5976581528422455,-0.9234628909599011,1.1805850137959095,-1.7174180803254322,-0.02315742755283412,1.7082539674948765,-0.3617188799244956,-1.895188520168377,-1.7326963131712059,1.5556627736820854,1.2832295868694497,-1.4846675834450296,0.1005583813626877,0.755501077047127,0.09255960298655487,0.6415590925973002,0,,Feature3. Feature8
0.7290785704220424,0.783057155359574,-1.5648264410631303,2.1890027669869916,-0.2975134644223024,-2.70345875104122,1.499142675349592,-0.9428268520441403,-2.817020796353626,0.4546081377357515,-1.0503542798433743,2.9999801910741866,0.5738361890834804,3.259500931862883,-0.5364863527580931,0.19825577709457706,-1.4403290512685416,-0.31897636349170116,0.5216608173834122,-2.0867904782156113,0,,Feature3. Feature8
3.190626139553692,-1.5968360233656604,-1.3688507777981536,0.9632767098825649,-1.1455619070775018,-0.3597267039829566,1.681327545047827,-0.6887384416721886,-1.9683442062342813,1.6441911543275252,-0.7742468396918759,4.60046397218982,0.8487546517380893,2.1632907165290307,-0.6433029318921155,-0.5728157088765179,0.7625738148817557,0.14402136727026524,0.5160861080749539,-1.513970693574377,0,,Feature3. Feature8
3.2597139889731994,-0.4323080690250132,-0.3671664588093458,0.397188120222832,1.2241950453075887,2.224323407685134,1.4830022470896858,0.7554173748311147,2.138612945576406,-0.16380455588167459,0.3506241392879427,3.1324155929969333,-0.9348184023239318,4.228265222123038,-0.055453103955932365,-0.9304052498824181,0.34260137034270144,0.43177669877172903,-0.9919830182971693,-0.16237370403228735,0,,Feature3. Feature8
2.9854342961415714,0.9791948289274867,-0.8394520042598637,0.9258494518432605,-0.3691331047770966,-0.6682544422507658,-0.4169762032490757,0.5623460077457834,-1.6982917122944294,1.1920412291528233,0.5461471774328949,5.925435882347889,-1.4674833267519556,3.0991589397760113,1.4230699014305361,0.68203325392289,-1.2532279944335925,1.4481358202167942,-0.9064895702767441,0.9014812132633354,0,,Feature3. Feature8
-1.374470914473613,1.4528033135210707,-0.1819527305765264,1.1081619798655722,-2.7200504123322444,-1.0823496991610442,0.7406159506869686,-1.2673991970870948,-1.0850401284598403,-3.3446753932713658,0.9334281201048793,-0.5784303408043885,-0.8418145821113877,1.4757039404317096,0.15145510177605234,-1.05377556535608,0.09728248958086251,-0.05757743088817318,1.0821371276808016,1.3518728750137567,0,,Feature3. Feature8
-1.5675938938442937,0.720162080539406,-0.9729865631365778,1.109337906383298,-1.5404037335258736,-2.7635493490146708,0.6030720827357853,1.3226743526053986,-2.3634536317870563,-2.361420495781443,0.5008011432608068,-1.2471405041945651,0.2701661725002938,2.0942173408732287,1.9504303599999182,-0.9091316991019031,-1.6407426527746347,-0.22180913352273307,0.13519511070373316,1.1646668258764037,0,,Feature3. Feature8
-1.2862108751309185,1.0292265076712004,-1.9257388307462258,1.503758813397966,-2.87821887581471,-1.018766855856812,-2.6066992770945143,-0.5272075436573981,-0.991879790485107,-3.6912505276877967,0.2775164201828858,-0.9443404111152167,0.741876133513194,2.1288880973226965,-1.542696285577213,1.1875628489686698,0.24918403272790712,-0.5500715286597744,1.3348624481565303,1.2562154141947712,0,,Feature3. Feature8
2.934452446078677,0.64504501978647,-1.0875286796958532,1.517925948858156,-1.0370448380933872,2.9816220672076446,-0.9778091888618111,0.4194440549863051,1.4904003867735525,1.4961633525494547,0.21441228343655022,2.63832836733605,0.023707229348371047,0.3414214630397765,1.1534607117980802,-1.3532651509058702,1.0624252520145028,0.583137330411842,-0.6510117420392711,-0.610781949012108,0,,Feature3. Feature8
-0.33243697218245005,-0.11921536104441303,-1.3945494082580885,0.7427022339670399,0.8669997038981461,-0.5877240235795201,-0.5717617737227383,-0.27566077635255165,0.04888488551831549,-0.1100898189188419,-0.41760978525389414,0.0051941375034259,-0.20177343914824686,1.1997223906786068,-0.5119280809388641,-1.8643141079679324,0.21051117950177967,-2.023007578621933,1.1079061440870261,2.332828888786784,0,,Feature3. Feature8
2.0533281940664017,0.7855745921893617,1.178866568295349,1.0255079068151969,-1.1278119131151978,1.8639112480134206,-1.0597135843963652,-0.44290736285636806,0.9151580247125758,-0.06177108259632146,-1.248399744024092,1.6371216706783505,-1.6830303460141112,1.3890044459388082,0.5702930624779398,0.32051964814337647,-0.15551303789444174,1.0982303713692971,-1.3879738867445757,0.6145793367270418,0,,Feature3. Feature8
-2.841653880404924,1.965501509736196,0.4765472944099262,1.8371439582643574,3.0893862035193433,-1.651571692170252,-0.25644041801539325,-0.27918266347493215,0.5430661967458228,1.0788688708899743,2.0059188396912533,2.0605594610848312,-0.051272599489817515,-0.7285745471632759,0.17334132204305966,0.8715910824786411,-1.5614219799256632,-0.6064660819969846,0.22692195404645255,1.0994910850577664,0,,Feature3. Feature8
1.3379826390744995,-1.0837971746125907,0.2151983494995983,0.22425787216749993,0.641067112419607,0.38628566669291486,0.23990656261380894,0.3062333282635559,-0.03651866444372209,1.7227939036658426,0.6778819582434529,1.7661346645007634,-0.4226405323463634,0.06924045698144132,-0.18877922854997012,0.3846818320895835,-0.3419572606903114,1.2333229039169884,0.7657121004257899,0.5422966797791631,0,,Feature3. Feature8
1.8961541974076108,-1.2460424788132638,-0.6153015561629818,1.174314815655526,0.08655148502951704,-0.9801540316042079,-1.547493423941291,-0.7213629535278161,-1.854468541993691,2.4422603560334006,-0.6135522374338372,3.466566510589045,0.3108183829232797,0.9767963463116335,-0.9666202532102475,-0.15402036847112813,-0.7523460643309096,0.27256365298880925,0.6489023161413278,-2.7194671113260616,0,,Feature3. Feature8
-1.0041273963715835,-1.5307446548643515,-0.5716985952103094,2.18730671683221,-0.33260566340041164,-1.3296599150225916,0.19708751994763996,0.8285606717648832,-0.9141129741811211,-0.3015922139711388,-0.48254287250344957,-0.17663612352155533,1.6831829073710276,1.0239878121163137,-0.5974352673278633,0.5531711977120484,0.8343021326007035,-0.4814525071290502,0.2269203649313631,-1.1984471416780345,0,,Feature3. Feature8
1.772468968089071,-1.116319290267768,0.07785944578502045,0.489406042591664,1.6478397415188835,1.2518696592746894,0.4390105120559837,0.4528465147352411,0.6354489763289584,3.900418055471063,-0.4190382367198992,0.14100335995109103,1.6648767259057693,-1.4459429615401995,-0.8783346494766321,-1.2542966139281029,0.3369190830596337,-0.10055249653545749,0.6299301403272576,-1.165149619523222,0,,Feature3. Feature8
-2.1036649741406297,1.6452262603777053,0.12467688490201777,0.40927504217086375,4.092634768071804,-0.5993548356736441,0.9296215039974925,0.06970862666515587,1.647387332505906,1.5016867869489323,0.5111124288824755,3.2899807428540457,-1.0002075904589944,-1.1490881194767895,0.9513984039176501,-0.4658726864415662,-0.3988211687836249,0.6343383004176659,2.1135938458239907,0.6364038337241612,0,,Feature3. Feature8
2.732634038375483,0.8383835645395438,-0.009759756272944235,0.25682508211130717,-0.9616849694502372,1.7994207883200033,-0.4174296678397893,-0.6109066141377113,-0.5039534655942577,4.4477709891138515,1.1060074485463791,3.0519902258647846,-2.208808394778697,-3.4538920560894075,0.19089194029038944,1.060030037292781,0.05525250470412097,-1.693517864627058,0.5111778786755812,-2.7067614896837098,0,,Feature3. Feature8
0.06587739020678529,0.32649320097887924,0.35244767675530403,0.2392626257500875,-2.5210619609239613,0.06415067521489419,0.29556252207704814,-1.232861768851432,-0.6288870174891432,-2.074521726508292,-1.773949134067188,0.4669794094859415,1.0399984966693985,0.7235799289468814,-0.23713084483742636,-0.93245411850178,2.313611866161971,-0.0738279557327761,-2.0271105978889308,-1.077038021014849,0,,Feature3. Feature8
-0.055833484259482424,-0.22374560255511683,-0.9294565407277492,1.910391059315387,-1.0041298676227015,-2.2430530260325763,0.07339459451056979,-0.21837670351369418,-2.7140371190510746,0.9040235105858124,-1.7561025529419219,0.6187807630601396,-0.5912055710398949,0.7693115329417781,-0.9513630135522317,0.8249685087872052,-1.2230378200059893,-0.47732805026413144,-0.481565484854039,-0.8142175481882835,0,,Feature3. Feature8
1.3856640083723057,0.004128528540272578,0.5246864412409025,0.6309419676544679,0.5523462753535011,-0.8633393287725286,-0.5041192231036631,1.6988341513240734,-0.9035804350455593,0.46376225971838064,0.7514370193920064,4.151131066602092,1.4126827613604698,2.499823732222139,0.761672344432041,-1.6624381429328003,-0.037186109853065925,-1.0063866582079084,2.2964171569995933,-0.35063663265980927,0,,Feature3. Feature8
-0.16972454122804603,-1.085551439360616,-0.8586725666255678,0.29072053511931695,0.8452813040227999,-0.019279273466905326,1.3905970080831276,0.5920463401899463,1.0399490059117193,-2.1460644085623057,-0.5526957397378346,-1.150459409484319,1.2191858191428326,3.2365886385856006,0.5744194805532132,1.2262076041329433,1.4638461595091803,-1.0275429996075613,0.1956831479405787,0.3701727545605268,0,,Feature3. Feature8
-0.054073881681198976,0.5524434304098658,-0.7130020986149456,0.23209656764888265,-1.6307418354931968,-0.984336020262722,1.329081916628681,0.3386801038795413,-1.633692354986412,-0.44362882020684463,-0.36826710250287403,-0.8326429565633618,-1.1885587769227703,0.07046636086402502,1.852944803942478,1.1455937007932704,0.5279226097075773,-0.30572865132168286,0.46450028890995265,-0.5758474735439378,0,,Feature3. Feature8
2.532572029462867,-0.9935009252352414,0.37190097818281387,1.184937761887546,1.9009578203938529,1.4746782775798037,1.9392573701818323,-0.2249056220168811,0.3155370396776511,6.073133257458925,-0.9542004524529911,2.236351818168879,1.0143839579682576,-2.6165915358118204,1.5566603373354044,-0.3866721924033866,0.12856375492373506,-0.11351922181299519,-0.07396791256008965,-0.08679562798721668,0,,Feature3. Feature8
-0.4304927254443718,-1.1703321217781737,-1.9153524345981863,2.14389982564075,-0.997251445459489,-2.6517213510984594,0.12817323813268636,0.1934135068573268,-2.8998578455856334,0.5446690689122349,0.4002933040897408,0.5820211194917826,0.6329477528556536,1.1065107878501481,-0.515039952889935,0.3396180929043067,0.7047416515933053,1.2466661556842393,1.4524145107257866,0.7503405877378297,0,,Feature3. Feature8
0.6060838750056434,-1.181583795532242,-0.3893396570856944,0.8203241519068751,-1.3177057595102526,0.05840326526085962,-0.26375898550326166,1.1444236262786776,-0.26538009273281093,-1.406568604487756,1.4851653612900786,1.3701474315477884,0.1287676463473623,1.915495599554467,-0.22892493669458522,1.8847140568779475,1.169276162851097,1.0535695212356353,-2.3192123649092564,1.8505968314188703,0,,Feature3. Feature8
2.1111063837355237,0.10205659275016458,-0.42909223951996495,1.155211631362973,-2.7427499020781143,0.3343674405693504,-0.11545064208864791,1.0096685273849497,-1.4796024896838476,0.2506367408587997,-0.09026481985502077,1.2201084958718589,-0.21313341669371821,0.9950987305059408,0.26733407670576936,0.3180494314403023,0.7603739946922358,0.3767262988117062,0.5718445883222852,0.11597973055999099,0,,Feature3. Feature8
-2.1878096912220335,1.2831590731599734,0.18422254108078503,2.718735806325696,-0.6056789832076476,-2.5707129746414727,0.41717358515776165,-0.8810103200140076,-1.9535482779002589,-0.3321726129734798,0.6006674633062239,-3.1497454182124676,-1.9881586841164232,0.5729161460994816,-1.200391291200862,-0.4149013996940517,-1.2403231450327408,1.4944830721775295,0.8190048050631461,-0.20020259073501467,0,,Feature3. Feature8
1.3132898829040478,-0.6909660957422598,0.3717190270379253,0.8396862923917172,-2.78141877848576,1.7549509439101365,-0.8779828536584183,0.41320494060033636,1.006206504714331,-3.4177546857893413,0.48657802651930376,-0.928061880660735,0.8292410264690329,3.2161836329633005,-0.15578944211690826,1.0006644817939787,-0.6026443282813014,-0.18018326548515295,0.4731125164421563,-1.0630558378812955,0,,Feature3. Feature8
2.577806491585489,1.6247669240145663,-0.5488204200451404,2.010644062507772,0.7245383029612136,0.8010349411302984,0.2921251699024801,-0.16172762190609405,0.6214926199916782,0.6469018578457331,0.509108610808092,3.764722705513108,-1.4541556362469967,3.886059967435704,0.7410669886115001,-0.39689038171979374,-1.0159065815550241,0.6986472710797874,0.23731490300312896,1.3149715786112937,0,,Feature3. Feature8
-0.2737262270148251,-0.4751903445605713,0.7953974247653671,0.2837307007116827,2.597925886781839,0.7106645509111058,1.1486819462848963,-0.461551685792015,1.3670858850472036,2.7262874280573484,1.6685890920587267,0.48828274690389395,-0.4419245924800214,-1.9658988732859277,0.25071616183978246,-0.17169068412404748,-0.08909254890291923,0.4594802118722887,-0.01624836717893473,0.6423777093100503,0,,Feature3. Feature8
-0.7663501686196765,-0.6236887422478872,-1.6312237473679354,0.9727805739861263,-0.15831743386639963,0.2453001139786525,1.4911688695994785,0.1373350190800213,0.6808924703401524,-0.9244255598116325,-0.7725836392585029,-1.2428219255010213,0.8734537805879226,0.46579517409378535,0.5284423871644933,1.485620576632193,-0.5967106841316797,0.23988773552731651,0.7481418448967077,0.6370122418296164,0,,Feature3. Feature8
3.087457078373935,0.0018284055465268166,0.42141188578880673,1.0442512729548428,-0.5599591929197879,1.7047465999823814,0.772237857118949,0.3473522950222066,-0.7942604266339319,5.945609546205633,-0.43459668844010835,3.3003674141966584,0.7075823954590758,-3.879698032769917,-1.4919734258323347,-1.0375864131511752,-0.4018243455490448,-1.741512361483512,-0.7844381235007268,1.3786224398262776,0,,Feature3. Feature8
-2.0654137413327787,-0.4589299667703389,-0.612975125620358,0.26181288344990916,2.3535134640931057,1.3510907335051907,1.4163477943352119,2.9283596611672134,3.488391244721353,-1.7034681544425105,0.245938662389571,0.764101705333962,-0.010244135641480214,0.17183252584901376,-1.6694140732669585,0.6557427177043956,-0.10369071502994859,0.6150325698782309,-0.16271689008577528,-0.12631699599439236,0,,Feature3. Feature8
-0.4522963451047085,-0.15242889625545217,-0.7815595293806543,0.19847136043363178,-1.3650896165633317,-2.5125309350925744,1.1459868685842398,0.1477207360616841,-2.653995502080676,-1.34895031474116,0.10947202635061214,-0.29978507144317423,-0.2510053194011457,1.7518967229289548,-0.7104547439288692,0.09123208515803706,1.338481436293077,1.5500705344919952,1.639963943937348,-0.4090773925406479,0,,Feature3. Feature8
2.815315724482695,-0.26991595635900717,0.8048258412690227,1.1155303465165183,2.1485169633406835,1.6564941315946646,1.0757314895286039,0.6141894147179516,0.40914473804129137,6.570282291344907,0.984532652352528,2.230566024075621,-1.1413677372961037,-2.792173003334803,-1.6796135784400068,0.4041862787692515,0.36907995015888473,2.467654155106587,-2.0693023557268533,0.06638323045224746,0,,Feature3. Feature8
2.593108647350544,-0.48881588145858645,-0.4700480908856562,0.887835223919089,-0.26979695995218456,-0.8322898271767473,-0.9656200117774157,-0.16583277794155607,-2.087468789631441,2.482095849945534,-1.1666604289095168,4.170880132401614,-0.03572565834329842,1.2957049967009198,-0.7835357272966338,0.8160590399419742,-0.15204661671990133,0.45225642190094456,-0.00112377380521136,0.797806293271247,0,,Feature3. Feature8
0.4207582363661009,0.2800192731096062,0.5882515606817541,1.7898241328719053,-2.507318694851171,-0.7818917969617546,0.34879702262188905,-0.3087312571151688,-1.191474794741777,-2.726546073558563,0.5320113995024138,0.4798685438684659,1.0574598932127335,3.568225369542936,-0.13494947681108607,0.35806436330580493,-1.699059078948215,-0.7391140704196612,1.4437038073702222,-0.5746212318992402,0,,Feature3. Feature8
-3.031415908549264,-0.9296350706131519,-1.0524953937412302,0.5465006112701123,1.6956275407261878,-0.9845055214213061,-0.43142901807032213,-0.6332797301074927,0.8152668499156188,-0.4950277979356048,-0.5248918560124516,1.2156235275472307,0.44950573484158063,-1.403947677493245,1.6222689037915379,0.28063223677038696,-1.2194404818724438,1.196134189468214,0.2989661337446606,0.35395701198342705,0,,Feature3. Feature8
-1.2222305092071264,0.3562357429487058,-1.7774773969641817,0.976459170430561,1.442515658351161,-1.539864736158895,0.46964143206910547,0.3503692480109258,-0.8822746907226415,1.9550694445216574,-0.8916598840781601,2.469184186333379,0.15001446913430425,-1.4339611536493324,-0.9183485788693576,0.3415471601006189,-0.966579798409411,-2.059526303139185,0.05551474738828921,0.9414556969675503,0,,Feature3. Feature8
-1.3445527097549932,0.810362303364414,0.08118216522981872,0.9044203592544979,-2.035467712501661,-0.4041643564479019,-0.7964159443152795,0.5760555143481191,-0.31484477768595365,-2.6385226727472055,1.3183645212854855,-2.0484657324770135,-1.7053658783192693,0.7133934288335535,-1.5005530946986536,-0.6095507775826327,-1.1529432053189816,-0.886753979301818,1.6053817980138345,0.9915757310455185,0,,Feature3. Feature8
1.7273629263646795,-1.5064937091441908,-0.8148287410752196,1.3955305881817797,-0.2795686344542758,0.9923428324619691,-0.4901977467419558,0.4529331138176209,-0.2294322198520442,2.9770790168720165,-0.4431923838591334,0.10489994065118058,0.6248809691458224,-1.1135828841613877,2.0324105208700027,-0.44473754244428604,0.5263852683431741,1.0642644780240993,0.7594780616570264,0.12780956059177478,0,,Feature3. Feature8
-1.4074461035272519,-0.35406087341563963,0.8641504560285462,0.8024730322534394,-2.230280949569906,-2.2619193674514446,-0.4176783691280398,-0.2503306939795161,-1.9262130380113245,-3.6735178325169224,2.405248377356646,-0.3092135808016375,0.4360174014466468,2.758894901913612,-0.0013992821915140119,0.25087605101903343,-1.189928253368757,2.137074384258943,0.01581776320328254,0.24434284829317446,0,,Feature3. Feature8
2.757291820905356,0.13651510192223193,1.5697464291689391,1.94280062153101,0.3944449823654874,-0.6376130588457588,-1.3149088843579144,-0.22614522988540908,-2.1107942888181244,4.671926790305757,0.7370198294008672,1.4349620231471478,0.2292640805968244,0.16078789658626425,0.3909387349306051,-0.0771890132521435,-0.5747950515552741,0.10441566844222433,-2.1036578771040735,-0.5238885660951755,0,,Feature3. Feature8
-2.2899347540280575,0.9100708314351225,0.5099443761644845,1.2182024463071046,0.5185803276463934,-2.4035246521673552,-0.6714554697864785,0.38338414207161947,-1.0715047246478904,-1.3630947417359278,0.529793938767495,-1.940200548890783,0.4524131111728446,1.3474736957234092,0.6356449566820123,-0.16517660509614485,1.494163942051374,-2.2535551775372324,2.493756590017871,-0.8899035855866344,0,,Feature3. Feature8
0.09295569637421175,-0.7631843897641606,0.6362991486174883,0.875922515337606,0.7941752416190557,-0.22052979926659522,-1.1192754965986589,-0.8232260331030327,-0.5104467825400623,2.910440651403978,-1.9913613000039465,1.410672105352205,-0.5658866578753499,-2.106759767291177,0.013067473999073907,0.3105693365153471,-0.8277810479949709,-0.6516377748367964,1.1660431925380745,-2.240367396010703,0,,Feature3. Feature8
